"Space Name","Location Name","Record Date","Max. Occupancy","Avg. Occupancy","Ins","Outs"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 12:00:00","315","308","55","41"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 12:15:00","324","319.1333333333333","42","38"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 12:30:00","337","330.6","43","25"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 12:45:00","365","346.26666666666665","123","106"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 13:00:00","373","366.8","58","40"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 13:15:00","391","383.3333333333333","46","27"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 13:30:00","398","393.46666666666664","33","33"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 13:45:00","404","394.46666666666664","117","117"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 14:00:00","408","400.53333333333336","65","48"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 14:15:00","418","413.1333333333333","30","25"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 14:30:00","425","419.93333333333334","34","24"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 14:45:00","429","418.6666666666667","107","119"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 15:00:00","430","422.93333333333334","50","39"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 15:15:00","429","425.6","25","28"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 15:30:00","418","414.1333333333333","31","42"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 15:45:00","415","405.8","95","109"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 16:00:00","412","403.6666666666667","75","57"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 16:15:00","413","408.8","43","43"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 16:30:00","416","412.06666666666666","30","26"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 16:45:00","413","406.1333333333333","63","78"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 17:00:00","410","400.93333333333334","49","53"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 17:15:00","395","388.53333333333336","28","35"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 17:30:00","390","383.93333333333334","26","40"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 17:45:00","373","352.06666666666666","25","72"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 18:00:00","331","327.8","27","30"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 18:15:00","328","322.2","20","28"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 18:30:00","319","315.8","23","26"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 18:45:00","315","309.53333333333336","32","47"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 19:00:00","301","294.2","15","27"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 19:15:00","291","285.46666666666664","15","26"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 19:30:00","288","281.8666666666667","17","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 19:45:00","285","281.6666666666667","18","23"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 20:00:00","281","278.46666666666664","14","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 20:15:00","279","276.1333333333333","16","20"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 20:30:00","285","278.3333333333333","19","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 20:45:00","285","281.26666666666665","17","17"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 21:00:00","288","286.1333333333333","13","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 21:15:00","286","281","11","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 21:30:00","279","277.26666666666665","6","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 21:45:00","273","270.6666666666667","3","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 22:00:00","269","264.26666666666665","7","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 22:15:00","256","253","10","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 22:30:00","253","248.8","4","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 22:45:00","239","236.46666666666667","3","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 23:00:00","236","232.13333333333333","2","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 23:15:00","227","225.53333333333333","3","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 23:30:00","224","217.86666666666667","3","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-11 23:45:00","213","210.86666666666667","3","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 00:00:00","210","208.2","2","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 00:15:00","206","203.73333333333332","2","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 00:30:00","202","196.66666666666666","0","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 00:45:00","193","187.33333333333334","1","15"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 01:00:00","178","178","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 01:15:00","178","178","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 01:30:00","178","178","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 01:45:00","178","177.93333333333334","1","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 02:00:00","178","178","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 02:15:00","178","178","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 02:30:00","178","178","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 02:45:00","178","178","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 03:00:00","178","178","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 03:15:00","178","177.93333333333334","1","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 03:30:00","178","178","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 03:45:00","178","178","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 04:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 04:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 04:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 04:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 05:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 05:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 05:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 05:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 06:00:00","0","0","0","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 06:15:00","1","0.9333333333333333","1","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 06:30:00","1","1","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 06:45:00","1","1","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 07:00:00","4","2.466666666666667","3","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 07:15:00","3","2.6","1","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 07:30:00","4","3.1333333333333333","1","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 07:45:00","10","6.2","7","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 08:00:00","19","15.066666666666666","12","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 08:15:00","25","21.4","6","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 08:30:00","32","28.733333333333334","11","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 08:45:00","62","44.2","38","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 09:00:00","86","74.46666666666667","27","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 09:15:00","100","93.46666666666667","21","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 09:30:00","116","109.6","23","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 09:45:00","135","123","42","25"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 10:00:00","150","143.2","32","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 10:15:00","178","162.93333333333334","35","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 10:30:00","194","186.2","33","22"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 10:45:00","222","200.46666666666667","75","42"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 11:00:00","284","260.26666666666665","94","46"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 11:15:00","291","282.8","32","17"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 11:30:00","293","287.06666666666666","26","18"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 11:45:00","313","300.73333333333335","78","58"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 12:00:00","326","320.3333333333333","57","45"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 12:15:00","351","335.6666666666667","46","20"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 12:30:00","361","356.8","45","39"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 12:45:00","364","354.53333333333336","80","77"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 13:00:00","382","372.26666666666665","62","40"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 13:15:00","401","393.6666666666667","47","29"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 13:30:00","409","403.26666666666665","45","42"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 13:45:00","412","390.8666666666667","86","120"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 14:00:00","386","377.8666666666667","58","45"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 14:15:00","409","395.93333333333334","59","32"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 14:30:00","430","416.6","49","28"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 14:45:00","431","421.3333333333333","86","94"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 15:00:00","429","423.6666666666667","63","65"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 15:15:00","426","420.06666666666666","49","52"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 15:30:00","429","423.8","29","27"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 15:45:00","427","419.3333333333333","77","69"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 16:00:00","433","422.26666666666665","71","82"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 16:15:00","420","416.2","33","39"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 16:30:00","411","405.4","36","36"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 16:45:00","412","407.53333333333336","36","46"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 17:00:00","415","403.1333333333333","44","29"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 17:15:00","414","402.53333333333336","32","54"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 17:30:00","394","379.46666666666664","18","45"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 17:45:00","368","336.6","24","81"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 18:00:00","312","305.26666666666665","24","33"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 18:15:00","302","299.06666666666666","16","21"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 18:30:00","300","294.8666666666667","19","23"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 18:45:00","286","277.73333333333335","22","47"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 19:00:00","267","261.26666666666665","16","23"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 19:15:00","262","259.26666666666665","14","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 19:30:00","259","255.66666666666666","14","18"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 19:45:00","259","255.86666666666667","25","23"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 20:00:00","257","253.53333333333333","22","22"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 20:15:00","258","255.33333333333334","15","14"
